GLOBALEVENTID,SQLDATE,AvgTone,NumArticles,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FullName,SOURCEURL
780246417,20180818,-6.60406714858077,14,10.0,76.5,"Kerala, Kerala, India",https://www.siasat.com/news/106-die-day-flood-hit-kerala-massive-air-rescue-1393866/
780246583,20180818,-2.99823633156966,1,10.1092,76.3644,"Aluva, Kerala, India",https://thepeninsulaqatar.com/article/18/08/2018/Modi-arrives-in-flood-battered-Kerala
780246584,20180818,-2.99823633156966,4,10.0,76.5,"Kerala, Kerala, India",https://thepeninsulaqatar.com/article/18/08/2018/Modi-arrives-in-flood-battered-Kerala
780246636,20180818,-2.89396795119255,18,9.49417,76.3275,"Alappuzha, Kerala, India",https://thepeninsulaqatar.com/article/18/08/2018/Modi-arrives-in-flood-battered-Kerala
780246637,20180818,-2.99823633156966,2,10.1092,76.3644,"Aluva, Kerala, India",https://thepeninsulaqatar.com/article/18/08/2018/Modi-arrives-in-flood-battered-Kerala
780246638,20180818,-2.89396795119255,18,9.49417,76.3275,"Alappuzha, Kerala, India",https://thepeninsulaqatar.com/article/18/08/2018/Modi-arrives-in-flood-battered-Kerala
780246639,20180818,-2.99823633156966,2,10.1092,76.3644,"Aluva, Kerala, India",https://thepeninsulaqatar.com/article/18/08/2018/Modi-arrives-in-flood-battered-Kerala
780246678,20180818,-2.1941878125207,115,10.0,76.5,"Kerala, Kerala, India",https://thepeninsulaqatar.com/article/18/08/2018/Modi-arrives-in-flood-battered-Kerala
780246681,20180818,-3.50534838103948,29,8.50694,76.9569,"Thiruvananthapuram, Kerala, India",https://www.siasat.com/news/106-die-day-flood-hit-kerala-massive-air-rescue-1393866/
780246684,20180818,-8.2728592162554,1,10.0,76.5,"Kerala, Kerala, India",https://www.siasat.com/news/106-die-day-flood-hit-kerala-massive-air-rescue-1393866/
780246685,20180818,-8.2728592162554,1,10.0,76.5,"Kerala, Kerala, India",https://www.siasat.com/news/106-die-day-flood-hit-kerala-massive-air-rescue-1393866/
780246686,20180818,-2.99823633156966,4,9.49417,76.3275,"Alappuzha, Kerala, India",https://thepeninsulaqatar.com/article/18/08/2018/Modi-arrives-in-flood-battered-Kerala
780246687,20180818,-3.19736906286891,42,10.0,76.5,"Kerala, Kerala, India",https://www.siasat.com/news/106-die-day-flood-hit-kerala-massive-air-rescue-1393866/
780246800,20180818,0.0813416043301149,14,10.1092,76.3644,"Aluva, Kerala, India",https://thepeninsulaqatar.com/article/18/08/2018/Modi-arrives-in-flood-battered-Kerala
780246808,20180818,-2.99823633156966,1,10.1092,76.3644,"Aluva, Kerala, India",https://thepeninsulaqatar.com/article/18/08/2018/Modi-arrives-in-flood-battered-Kerala
780246809,20180818,-3.89352269679038,80,10.0,76.5,"Kerala, Kerala, India",https://thepeninsulaqatar.com/article/18/08/2018/Modi-arrives-in-flood-battered-Kerala
780246811,20180818,-2.99823633156966,1,10.1092,76.3644,"Aluva, Kerala, India",https://thepeninsulaqatar.com/article/18/08/2018/Modi-arrives-in-flood-battered-Kerala
780247795,20180818,-2.15419501133787,4,10.0,76.5,"Kerala, Kerala, India",https://www.indiatoday.in/india/story/kerala-floods-rain-live-updates-kochi-airport-rescue-operations-idukki-pinarayi-vijayan-1317429-2018-08-18
780248254,20180818,-2.15419501133787,4,10.0,76.5,"Kerala, Kerala, India",https://www.indiatoday.in/india/story/kerala-floods-rain-live-updates-kochi-airport-rescue-operations-idukki-pinarayi-vijayan-1317429-2018-08-18
780248265,20180818,-4.42076351808916,50,10.0,76.5,"Kerala, Kerala, India",https://www.indiatoday.in/india/story/kerala-floods-rain-live-updates-kochi-airport-rescue-operations-idukki-pinarayi-vijayan-1317429-2018-08-18
780248296,20180818,-4.85055041158399,24,9.85,76.9667,"Idukki, Kerala, India",http://www.sify.com/news/modi-begins-aerial-survey-of-kerala-floods-news-national-sisiAOjdhhhhg.html
780248297,20180818,-6.79933665008292,2,11.8667,75.3653,"Kannur, Kerala, India",https://www.hindustantimes.com/india-news/kerala-floods-pm-modi-s-aerial-survey-in-kochi-called-off-due-to-heavy-rain/story-MpftAoHX24rN6uwwQo0XXP.html
780248298,20180818,-6.79933665008292,1,11.8667,75.3653,"Kannur, Kerala, India",https://www.hindustantimes.com/india-news/kerala-floods-pm-modi-s-aerial-survey-in-kochi-called-off-due-to-heavy-rain/story-MpftAoHX24rN6uwwQo0XXP.html
780248299,20180818,-2.01606464181917,12,10.0,76.5,"Kerala, Kerala, India",https://www.indiatoday.in/india/story/kerala-floods-rain-live-updates-kochi-airport-rescue-operations-idukki-pinarayi-vijayan-1317429-2018-08-18
780248392,20180818,-3.2345013477089,2,10.0,76.5,"Kerala, Kerala, India",https://countercurrents.org/2018/08/18/kerala-floods-whole-world-must-wake-up-to-the-disaster/
780248396,20180818,-4.85055041158399,24,9.85,76.9667,"Idukki, Kerala, India",http://www.sify.com/news/modi-begins-aerial-survey-of-kerala-floods-news-national-sisiAOjdhhhhg.html
780248397,20180818,-6.79933665008292,4,11.8667,75.3653,"Kannur, Kerala, India",https://www.hindustantimes.com/india-news/kerala-floods-pm-modi-s-aerial-survey-in-kochi-called-off-due-to-heavy-rain/story-MpftAoHX24rN6uwwQo0XXP.html
780248398,20180818,-6.79933665008292,1,11.8667,75.3653,"Kannur, Kerala, India",https://www.hindustantimes.com/india-news/kerala-floods-pm-modi-s-aerial-survey-in-kochi-called-off-due-to-heavy-rain/story-MpftAoHX24rN6uwwQo0XXP.html
780248399,20180818,-2.01606464181917,12,10.0,76.5,"Kerala, Kerala, India",https://www.indiatoday.in/india/story/kerala-floods-rain-live-updates-kochi-airport-rescue-operations-idukki-pinarayi-vijayan-1317429-2018-08-18
780248406,20180818,-1.02814542638901,19,10.0,76.5,"Kerala, Kerala, India",https://www.indiatoday.in/india/story/kerala-floods-rain-live-updates-kochi-airport-rescue-operations-idukki-pinarayi-vijayan-1317429-2018-08-18
780248407,20180818,-7.98082716426333,48,10.0,76.5,"Kerala, Kerala, India",https://www.indiatoday.in/india/story/kerala-floods-rain-live-updates-kochi-airport-rescue-operations-idukki-pinarayi-vijayan-1317429-2018-08-18
780248571,20180818,-0.998802495808483,60,10.0,76.5,"Kerala, Kerala, India",https://scroll.in/article/890862/kerala-stares-at-fuel-and-medicine-shortages-as-floods-disrupt-supply-chains
780248660,20180818,-3.2345013477089,10,10.0,76.5,"Kerala, Kerala, India",https://countercurrents.org/2018/08/18/kerala-floods-whole-world-must-wake-up-to-the-disaster/
780249720,20180818,-3.22560989041212,6,9.96667,76.2333,"Cochin, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780249749,20180818,-3.23141070187631,8,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780249755,20180818,-3.22560989041212,3,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780249761,20180818,-3.22560989041212,6,9.1,77.1333,"Achankovil, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780249762,20180818,-4.31362353559111,11,9.85,76.9667,"Idukki, Kerala, India",https://www.abplive.in/india-news/modi-reaches-keralas-kochi-will-take-aerial-survey-of-flood-hit-areas-744430
780249764,20180818,-4.21621621621621,1,10.0,76.5,"Kerala, Kerala, India",https://economictimes.indiatimes.com/news/politics-and-nation/kerala-floods-live-death-toll-climbs-to-324-over-3-1-lakh-become-homeless/articleshow/65447884.cms
780249780,20180818,-3.74447174447175,12,10.1,77.0667,"Munnar, Kerala, India",https://economictimes.indiatimes.com/news/politics-and-nation/kerala-floods-live-death-toll-climbs-to-324-over-3-1-lakh-become-homeless/articleshow/65447884.cms
780249781,20180818,-4.21621621621621,8,9.43333,77.0833,"Sabarimala, Kerala, India",https://economictimes.indiatimes.com/news/politics-and-nation/kerala-floods-live-death-toll-climbs-to-324-over-3-1-lakh-become-homeless/articleshow/65447884.cms
780249789,20180818,-4.21621621621621,2,10.1,77.0667,"Munnar, Kerala, India",https://economictimes.indiatimes.com/news/politics-and-nation/kerala-floods-live-death-toll-climbs-to-324-over-3-1-lakh-become-homeless/articleshow/65447884.cms
780249790,20180818,-4.21621621621621,8,9.43333,77.0833,"Sabarimala, Kerala, India",https://economictimes.indiatimes.com/news/politics-and-nation/kerala-floods-live-death-toll-climbs-to-324-over-3-1-lakh-become-homeless/articleshow/65447884.cms
780249838,20180818,-3.22560989041212,3,9.85,76.9667,"Idukki, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780249883,20180818,-3.22560989041212,9,9.85,76.9667,"Idukki, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780249942,20180818,-3.22560989041212,24,10.7725,76.6514,"Palakkad, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780249943,20180818,-3.22560989041212,6,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250119,20180818,-3.98596175391893,8,9.85,76.9667,"Idukki, Kerala, India",https://www.abplive.in/india-news/modi-reaches-keralas-kochi-will-take-aerial-survey-of-flood-hit-areas-744430
780250120,20180818,-1.68471720818291,24,8.50694,76.9569,"Thiruvananthapuram, Kerala, India",https://www.abplive.in/india-news/modi-reaches-keralas-kochi-will-take-aerial-survey-of-flood-hit-areas-744430
780250131,20180818,-3.22560989041212,30,9.85,76.9667,"Idukki, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250134,20180818,-3.22444972811928,40,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250140,20180818,-3.22560989041212,3,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250143,20180818,-5.05415162454873,10,9.85,76.9667,"Idukki, Kerala, India",https://www.abplive.in/india-news/modi-reaches-keralas-kochi-will-take-aerial-survey-of-flood-hit-areas-744430
780250144,20180818,-5.05415162454873,2,9.85,76.9667,"Idukki, Kerala, India",https://www.abplive.in/india-news/modi-reaches-keralas-kochi-will-take-aerial-survey-of-flood-hit-areas-744430
780250145,20180818,-3.79218686091086,4,8.50694,76.9569,"Thiruvananthapuram, Kerala, India",https://www.abplive.in/india-news/modi-reaches-keralas-kochi-will-take-aerial-survey-of-flood-hit-areas-744430
780250153,20180818,-3.22560989041212,6,9.98333,76.2833,"Ernakulam, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250161,20180818,-3.22560989041212,12,9.1,77.1333,"Achankovil, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250162,20180818,-3.22560989041212,18,9.85,76.9667,"Idukki, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250165,20180818,-3.22560989041212,9,9.85,76.9667,"Idukki, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250173,20180818,-5.05415162454873,4,9.85,76.9667,"Idukki, Kerala, India",https://www.abplive.in/india-news/modi-reaches-keralas-kochi-will-take-aerial-survey-of-flood-hit-areas-744430
780250176,20180818,-3.22560989041212,15,9.85,76.9667,"Idukki, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250177,20180818,-3.22560989041212,18,10.7725,76.6514,"Palakkad, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250224,20180818,-3.22560989041212,6,9.1,77.1333,"Achankovil, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250227,20180818,-4.21621621621621,2,10.0,76.5,"Kerala, Kerala, India",https://economictimes.indiatimes.com/news/politics-and-nation/kerala-floods-live-death-toll-climbs-to-324-over-3-1-lakh-become-homeless/articleshow/65447884.cms
780250228,20180818,-3.22560989041212,12,8.50694,76.9569,"Thiruvananthapuram, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250229,20180818,-3.22560989041212,6,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250234,20180818,-3.22560989041212,6,9.96667,76.2333,"Cochin, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250235,20180818,-3.22560989041212,3,9.85,76.9667,"Idukki, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250236,20180818,-3.2232826884425,8,9.1,77.1333,"Achankovil, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250237,20180818,-3.2232826884425,12,12.5,75.0,"Kasaragod, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250238,20180818,-5.91813301876307,198,10.0,76.5,"Kerala, Kerala, India",http://www.terradaily.com/afp/180818035354.zu8i693w.html
780250239,20180818,-4.21621621621621,2,10.0,76.5,"Kerala, Kerala, India",https://economictimes.indiatimes.com/news/politics-and-nation/kerala-floods-live-death-toll-climbs-to-324-over-3-1-lakh-become-homeless/articleshow/65447884.cms
780250240,20180818,-2.77882208978486,38,10.0,76.5,"Kerala, Kerala, India",https://economictimes.indiatimes.com/news/politics-and-nation/kerala-floods-live-death-toll-climbs-to-324-over-3-1-lakh-become-homeless/articleshow/65447884.cms
780250244,20180818,-3.22560989041212,3,9.1,77.1333,"Achankovil, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250247,20180818,-1.65735174744869,30,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250248,20180818,-3.22560989041212,3,9.1,77.1333,"Achankovil, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250249,20180818,-3.22560989041212,3,9.1,77.1333,"Achankovil, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250251,20180818,-3.2232826884425,6,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250253,20180818,-1.89660224440128,80,10.0,76.5,"Kerala, Kerala, India",https://economictimes.indiatimes.com/news/politics-and-nation/kerala-floods-live-death-toll-climbs-to-324-over-3-1-lakh-become-homeless/articleshow/65447884.cms
780250255,20180818,-3.22560989041212,12,8.50694,76.9569,"Thiruvananthapuram, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250257,20180818,-3.22560989041212,6,10.1833,76.2167,"Periyar River, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250259,20180818,-3.22560989041212,6,10.1833,76.2167,"Periyar River, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250261,20180818,-3.22560989041212,6,10.1833,76.2167,"Periyar River, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250264,20180818,-3.22560989041212,18,9.85,76.9667,"Idukki, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250349,20180818,-3.22560989041212,3,9.1,77.1333,"Achankovil, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250351,20180818,-3.99123068123232,68,9.85,76.9667,"Idukki, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250352,20180818,-2.66430545702478,11,12.5,75.0,"Kasaragod, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250354,20180818,-3.99765679653813,38,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://economictimes.indiatimes.com/news/politics-and-nation/kerala-floods-live-death-toll-climbs-to-324-over-3-1-lakh-become-homeless/articleshow/65447884.cms
780250355,20180818,-3.22560989041212,3,9.58333,77.0833,"Vandiperiyar, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250356,20180818,-3.22560989041212,3,9.1,77.1333,"Achankovil, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250357,20180818,-3.22560989041212,3,9.1,77.1333,"Achankovil, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250360,20180818,-3.22560989041212,3,12.5,75.0,"Kasaragod, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250361,20180818,-3.22560989041212,21,9.58333,77.0833,"Vandiperiyar, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250362,20180818,-3.22560989041212,15,9.96667,76.2333,"Cochin, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250364,20180818,-4.18603324617901,35,9.85,76.9667,"Idukki, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250365,20180818,-3.2232826884425,2,9.85,76.9667,"Idukki, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250847,20180818,-3.22560989041212,12,9.1,77.1333,"Achankovil, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780250848,20180818,-3.22560989041212,18,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-by-floods-1.2266881
780251549,20180818,-5.28464294722734,50,10.0,76.5,"Kerala, Kerala, India",https://www.bbc.co.uk/news/world-asia-india-45231222
780251723,20180818,-0.950546732683985,53,10.0,76.5,"Kerala, Kerala, India",https://www.bbc.co.uk/news/world-asia-india-45231222
780251724,20180818,-4.56762656806526,6,10.0,76.5,"Kerala, Kerala, India",https://www.bbc.co.uk/news/world-asia-india-45231222
780251725,20180818,-1.82812064292745,51,10.0,76.5,"Kerala, Kerala, India",https://www.bbc.co.uk/news/world-asia-india-45231222
780251731,20180818,-4.56762656806526,15,10.0,76.5,"Kerala, Kerala, India",https://www.bbc.co.uk/news/world-asia-india-45231222
780251782,20180818,-4.56762656806526,6,10.0,76.5,"Kerala, Kerala, India",https://www.bbc.co.uk/news/world-asia-india-45231222
780253362,20180818,-0.53475935828877,2,10.0,76.5,"Kerala, Kerala, India",https://www.tribuneindia.com/news/nation/telangana-announces-rs-25-crore-assistance-to-kerala/638510.html
780253370,20180818,-7.11206896551724,4,10.0,76.5,"Kerala, Kerala, India",http://www.freepressjournal.in/editorspick/kerala-ignored-ominous-red-signals/1337663
780253395,20180818,-4.74684264421436,6,10.5167,76.2167,"Thrissur, Kerala, India",https://www.tribuneindia.com/news/nation/kerala-floods-pm-modi-s-aerial-survey-called-off/638942.html
780253396,20180818,-2.21774193548387,1,8.50694,76.9569,"Thiruvananthapuram, Kerala, India",http://www.freepressjournal.in/headlines/news-alerts-united-arab-emirates-to-form-a-committee-to-help-flood-hit-areas-of-kerala/1337830
780253397,20180818,-4.68085106382979,1,9.85,76.9667,"Idukki, Kerala, India",https://www.tribuneindia.com/news/nation/kerala-floods-pm-modi-s-aerial-survey-called-off/638942.html
780253432,20180818,-0.71556350626118,4,10.0,76.5,"Kerala, Kerala, India",https://www.indiatoday.in/india/story/ncmc-meets-for-the-second-time-in-two-days-to-review-flood-situation-in-kerala-1317102-2018-08-17
780253436,20180818,-0.71556350626118,6,10.0,76.5,"Kerala, Kerala, India",https://www.indiatoday.in/india/story/ncmc-meets-for-the-second-time-in-two-days-to-review-flood-situation-in-kerala-1317102-2018-08-17
780253486,20180818,-4.74684264421436,10,10.5167,76.2167,"Thrissur, Kerala, India",https://www.tribuneindia.com/news/nation/kerala-floods-pm-modi-s-aerial-survey-called-off/638942.html
780253487,20180818,-4.68085106382979,1,9.85,76.9667,"Idukki, Kerala, India",https://www.tribuneindia.com/news/nation/kerala-floods-pm-modi-s-aerial-survey-called-off/638942.html
780253490,20180818,-7.11206896551724,2,10.0,76.5,"Kerala, Kerala, India",http://www.freepressjournal.in/editorspick/kerala-ignored-ominous-red-signals/1337663
780253503,20180818,-7.11206896551724,2,10.0,76.5,"Kerala, Kerala, India",http://www.freepressjournal.in/editorspick/kerala-ignored-ominous-red-signals/1337663
780253757,20180818,-6.79480621146733,74,10.0,76.5,"Kerala, Kerala, India",https://www.timesnownews.com/india/article/kerala-floods-uae-national-emergency-committee-rescue-operations-un-monitoring-situation-rains-weather-forecast-helpline-numbers-donation/271334
780253758,20180818,-7.21600381043105,9,10.0,76.5,"Kerala, Kerala, India",https://www.timesnownews.com/india/article/kerala-floods-uae-national-emergency-committee-rescue-operations-un-monitoring-situation-rains-weather-forecast-helpline-numbers-donation/271334
780254583,20180818,-3.23026429435135,2,9.98333,76.2833,"Ernakulam, Kerala, India",https://m.gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-1.2266881
780254584,20180818,-3.23026429435135,6,9.98333,76.2833,"Ernakulam, Kerala, India",https://m.gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-1.2266881
780254619,20180818,-3.23026429435135,5,9.1,77.1333,"Achankovil, Kerala, India",https://m.gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-1.2266881
780254735,20180818,-4.25531914893617,6,9.98333,76.2833,"Ernakulam, Kerala, India",https://scroll.in/article/890735/kerala-floods-the-inundation-of-kochi-airport-was-a-disaster-waiting-to-happen
780254736,20180818,-4.25531914893617,4,10.1833,76.2167,"Periyar River, Kerala, India",https://scroll.in/article/890735/kerala-floods-the-inundation-of-kochi-airport-was-a-disaster-waiting-to-happen
780254996,20180818,-3.23026429435135,2,9.98333,76.2833,"Ernakulam, Kerala, India",https://m.gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-1.2266881
780254997,20180818,-3.23026429435135,6,9.98333,76.2833,"Ernakulam, Kerala, India",https://m.gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-1.2266881
780255136,20180818,-3.23026429435135,10,9.1,77.1333,"Achankovil, Kerala, India",https://m.gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-1.2266881
780255301,20180818,-3.23026429435135,5,9.1,77.1333,"Achankovil, Kerala, India",https://m.gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-1.2266881
780255303,20180818,-1.58523409844687,34,11.25,75.7667,"Kozhikode, Kerala, India",https://m.gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-1.2266881
780255304,20180818,-3.23026429435135,1,9.26667,76.55,"Mavelikara, Kerala, India",https://m.gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-1.2266881
780255306,20180818,-3.23026429435135,4,11.25,75.7667,"Kozhikode, Kerala, India",https://m.gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-1.2266881
780255307,20180818,-3.23026429435135,1,9.26667,76.55,"Mavelikara, Kerala, India",https://m.gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-1.2266881
780255311,20180818,-3.23026429435135,6,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://m.gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-1.2266881
780255312,20180818,-3.23026429435135,2,8.50694,76.9569,"Thiruvananthapuram, Kerala, India",https://m.gulfnews.com/news/asia/india/kerala-flood-thousands-still-trapped-1.2266881
780256237,20180818,-3.94557823129251,10,9.98333,76.2833,"Ernakulam, Kerala, India",https://www.mid-day.com/articles/kerala-rain-fury-people-still-stranded-buried-in-debris/19715193
780256238,20180818,-3.18471337579618,6,8.50694,76.9569,"Thiruvananthapuram, Kerala, India",https://indianexpress.com/article/india/kerala-floods-pm-modi-reaches-kochi-chairs-review-meeting-to-assess-situation-5312850/
780256250,20180818,-3.7593984962406,6,8.50694,76.9569,"Thiruvananthapuram, Kerala, India",https://www.nyoooz.com/news/kozhikode/1192734/passengers-left-in-the-lurch/
780256278,20180818,-4.14507772020725,2,10.0,76.5,"Kerala, Kerala, India",https://www.business-standard.com/article/current-affairs/kerala-floods-pm-modi-s-aerial-survey-called-off-due-to-inclement-weather-118081800128_1.html
780256279,20180818,-4.14507772020725,8,8.50694,76.9569,"Thiruvananthapuram, Kerala, India",https://www.business-standard.com/article/current-affairs/kerala-floods-pm-modi-s-aerial-survey-called-off-due-to-inclement-weather-118081800128_1.html
780256400,20180818,-2.80647396351108,142,10.0,76.5,"Kerala, Kerala, India",https://www.deccanchronicle.com/nation/crime/180818/kerala-floods-prime-minister-narendra-modi-aerial-survey-live-updates.html
780256416,20180818,-2.55228223178554,37,10.0,76.5,"Kerala, Kerala, India",https://www.deccanchronicle.com/nation/crime/180818/kerala-floods-prime-minister-narendra-modi-aerial-survey-live-updates.html
780256679,20180818,0.42016806722689,2,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://www.indiatoday.in/india/story/kerala-floods-support-comes-pouring-in-on-twitter-1317436-2018-08-18
780256680,20180818,0.42016806722689,8,10.5167,76.2167,"Thrissur, Kerala, India",https://www.indiatoday.in/india/story/kerala-floods-support-comes-pouring-in-on-twitter-1317436-2018-08-18
780256714,20180818,-3.94557823129251,10,9.98333,76.2833,"Ernakulam, Kerala, India",https://www.mid-day.com/articles/kerala-rain-fury-people-still-stranded-buried-in-debris/19715193
780256715,20180818,-3.18471337579618,6,8.50694,76.9569,"Thiruvananthapuram, Kerala, India",https://indianexpress.com/article/india/kerala-floods-pm-modi-reaches-kochi-chairs-review-meeting-to-assess-situation-5312850/
780256739,20180818,-2.3792931806869,18,10.0,76.5,"Kerala, Kerala, India",https://www.mid-day.com/articles/kerala-rain-fury-people-still-stranded-buried-in-debris/19715193
780256777,20180818,-4.81283422459893,1,10.5167,76.2167,"Thrissur, Kerala, India",https://www.business-standard.com/article/current-affairs/kerala-floods-modi-begins-aerial-survey-along-with-cm-pinarayi-vijayan-118081800110_1.html
780256778,20180818,-4.14507772020725,2,8.50694,76.9569,"Thiruvananthapuram, Kerala, India",https://www.business-standard.com/article/current-affairs/kerala-floods-pm-modi-s-aerial-survey-called-off-due-to-inclement-weather-118081800128_1.html
780256784,20180818,-3.18471337579618,1,8.50694,76.9569,"Thiruvananthapuram, Kerala, India",https://indianexpress.com/article/india/kerala-floods-pm-modi-reaches-kochi-chairs-review-meeting-to-assess-situation-5312850/
780256785,20180818,-3.18471337579618,3,8.50694,76.9569,"Thiruvananthapuram, Kerala, India",https://indianexpress.com/article/india/kerala-floods-pm-modi-reaches-kochi-chairs-review-meeting-to-assess-situation-5312850/
780256863,20180818,-3.18471337579618,2,8.50694,76.9569,"Thiruvananthapuram, Kerala, India",https://indianexpress.com/article/india/kerala-floods-pm-modi-reaches-kochi-chairs-review-meeting-to-assess-situation-5312850/
